,empty_slots,free_bikes,POI_name,POI_latitude,POI_longitude,category_name,category_id,price,rating,distance,bike_ll,bike_latitude,bike_longitude,reversed_POI_lat
384,18,9,Las Hijas de la Tostada,19.404667,-99.17127,Taco Restaurant,13306.0,1.0,,53.0,"19.404452,-99.171438",19.404452,-99.171438,19.404667
385,20,7,Tassende,19.404631,-99.170261,Restaurant,13065.0,2.0,,35.0,"19.404554,-99.169953",19.404554,-99.169953,19.404631
386,20,7,Rosas Carrizosa Eloy,19.404644,-99.170386,Restaurant,13065.0,,,46.0,"19.404554,-99.169953",19.404554,-99.169953,19.404644
387,20,7,Pásele Joven! Birria y Pozole,19.404343,-99.170172,Mexican Restaurant,13303.0,1.0,,47.0,"19.404554,-99.169953",19.404554,-99.169953,19.404343
388,25,2,Tortas Locas Hipocampo,19.438439,-99.192995,Fast Food Restaurant,13145.0,1.0,,13.0,"19.438349,-99.192904",19.438349,-99.192904,19.438439
389,25,2,Los Chillakillers,19.438125,-99.192898,Mexican Restaurant,13303.0,1.0,,24.0,"19.438349,-99.192904",19.438349,-99.192904,19.438125
390,25,2,Tacos de Muerte Lenta,19.438565,-99.192807,Taco Restaurant,13306.0,1.0,,31.0,"19.438349,-99.192904",19.438349,-99.192904,19.438565
391,25,2,Jhonny's Bar,19.438261,-99.193227,Dive Bar,13010.0,1.0,,37.0,"19.438349,-99.192904",19.438349,-99.192904,19.438261
392,25,2,SAM'S Café,19.438685,-99.192589,Fast Food Restaurant,13145.0,1.0,5.5,49.0,"19.438349,-99.192904",19.438349,-99.192904,19.438685
393,24,3,Corcho & Jamon,19.43755,-99.188773,Spanish Restaurant,13345.0,2.0,,5.0,"19.437596,-99.188785",19.437596,-99.188785,19.43755
394,24,3,La Piccola Trattoria,19.437595,-99.188879,Pizzeria,13064.0,2.0,7.6,7.0,"19.437596,-99.188785",19.437596,-99.188785,19.437595
395,24,3,Caffe Diemme Polanco,19.4376,-99.188877,Bistro,13027.0,,,9.0,"19.437596,-99.188785",19.437596,-99.188785,19.4376
396,24,3,Los Cauques,19.437431,-99.188647,Seafood Restaurant,13338.0,3.0,,19.0,"19.437596,-99.188785",19.437596,-99.188785,19.437431
397,24,3,Burgersmx,19.437664,-99.18908,Burger Joint,13031.0,1.0,,31.0,"19.437596,-99.188785",19.437596,-99.188785,19.437664
398,24,3,Mi México Lindo,19.43758,-99.189071,Mexican Restaurant,13303.0,1.0,6.3,32.0,"19.437596,-99.188785",19.437596,-99.188785,19.43758
399,24,3,María Clemente,19.437706,-99.18909,Restaurant,13065.0,2.0,,34.0,"19.437596,-99.188785",19.437596,-99.188785,19.437706
400,24,3,Jalapeño,19.437254,-99.188803,Mexican Restaurant,13303.0,1.0,,38.0,"19.437596,-99.188785",19.437596,-99.188785,19.437254
401,24,3,Rock House Vip,19.437347,-99.189165,Whisky Bar,13024.0,3.0,,45.0,"19.437596,-99.188785",19.437596,-99.188785,19.437347
402,26,1,Thor Tortas,19.435723,-99.191251,Sandwich Restaurant,13334.0,1.0,,33.0,"19.435882,-99.19152",19.435882,-99.19152,19.435723
403,26,1,KFC,19.435824,-99.1912,Fast Food Restaurant,13145.0,1.0,,34.0,"19.435882,-99.19152",19.435882,-99.19152,19.435824
404,17,5,Quedadillas y Tacos la Güerita,19.434844,-99.183419,Mexican Restaurant,13303.0,1.0,,10.0,"19.434861,-99.183322",19.434861,-99.183322,19.434844
405,17,5,Tacos de Suderman,19.435014,-99.183514,Taco Restaurant,13306.0,1.0,,33.0,"19.434861,-99.183322",19.434861,-99.183322,19.435014
406,17,5,Perú Experiencia Gourmet,19.434506,-99.183134,Restaurant,13065.0,2.0,,44.0,"19.434861,-99.183322",19.434861,-99.183322,19.434506
407,17,5,Italiano Liverpool,19.434532,-99.183051,Pizzeria,13064.0,1.0,6.1,46.0,"19.434861,-99.183322",19.434861,-99.183322,19.434532
408,17,5,Marisqueria Gourmet Liverpool,19.434511,-99.183053,Seafood Restaurant,13338.0,3.0,5.9,47.0,"19.434861,-99.183322",19.434861,-99.183322,19.434511
409,17,5,Sushi Gourmet Liverpool,19.434756,-99.182882,Sushi Restaurant,13276.0,2.0,,47.0,"19.434861,-99.183322",19.434861,-99.183322,19.434756
410,17,5,Perú,19.434563,-99.183193,Peruvian Restaurant,13322.0,2.0,,47.0,"19.434861,-99.183322",19.434861,-99.183322,19.434563
411,17,5,Experiencia Gourmet Liverpool Polanco,19.434646,-99.182992,Gastropub,13057.0,2.0,8.1,51.0,"19.434861,-99.183322",19.434861,-99.183322,19.434646
412,26,9,Eldiez,19.433595,-99.188198,Argentinian Restaurant,13070.0,2.0,,6.0,"19.433567,-99.188096",19.433567,-99.188096,19.433595
413,26,9,Puesto tamales & chilaquiles Spencer,19.433414,-99.187885,Mexican Restaurant,13303.0,1.0,,27.0,"19.433567,-99.188096",19.433567,-99.188096,19.433414
414,26,9,H400 Polanco,19.433184,-99.188252,Cocktail Bar,13009.0,3.0,,34.0,"19.433567,-99.188096",19.433567,-99.188096,19.433184
415,26,9,El Tucas,19.433843,-99.187912,Restaurant,13065.0,,,36.0,"19.433567,-99.188096",19.433567,-99.188096,19.433843
416,26,9,Karaoke My way,19.433649,-99.188381,Karaoke Bar,13015.0,2.0,6.3,37.0,"19.433567,-99.188096",19.433567,-99.188096,19.433649
417,26,9,Restaurante Bros el Original,19.433912,-99.187903,Seafood Restaurant,13338.0,,,43.0,"19.433567,-99.188096",19.433567,-99.188096,19.433912
418,26,9,Los Villanos,19.43325,-99.18837,Taco Restaurant,13306.0,1.0,7.7,45.0,"19.433567,-99.188096",19.433567,-99.188096,19.43325
419,27,0,Comida de Cajuela,19.433288,-99.195841,American Restaurant,13068.0,2.0,,1.0,"19.433419,-99.195746",19.433419,-99.195746,19.433288
420,27,0,Comida de la Señora,19.433549,-99.195733,Diner,13049.0,1.0,,14.0,"19.433419,-99.195746",19.433419,-99.195746,19.433549
421,27,0,Woolworth Cafe W Polanco,19.433507,-99.195939,Coffee Shop,13035.0,,,22.0,"19.433419,-99.195746",19.433419,-99.195746,19.433507
422,27,0,Doña Taco,19.433657,-99.196046,Burrito Restaurant,13305.0,1.0,,32.0,"19.433419,-99.195746",19.433419,-99.195746,19.433657
423,24,3,Fogo de Chão México,19.431356,-99.19565,Brazilian Restaurant,13079.0,4.0,8.5,5.0,"19.431417,-99.195774",19.431417,-99.195774,19.431356
424,24,3,Bacos Restaurante Bar,19.431328,-99.195717,Restaurant,13065.0,,,11.0,"19.431417,-99.195774",19.431417,-99.195774,19.431328
425,24,3,Moshi Moshi,19.43126,-99.195726,Restaurant,13065.0,,,18.0,"19.431417,-99.195774",19.431417,-99.195774,19.43126
426,24,3,Nautilius polanco,19.431464,-99.196016,Seafood Restaurant,13338.0,3.0,,20.0,"19.431417,-99.195774",19.431417,-99.195774,19.431464
427,24,3,Mouk Polanco,19.431109,-99.195619,Restaurant,13065.0,2.0,,24.0,"19.431417,-99.195774",19.431417,-99.195774,19.431109
428,24,3,Pagano,19.431521,-99.195565,Restaurant,13065.0,,,24.0,"19.431417,-99.195774",19.431417,-99.195774,19.431521
429,24,3,Operadora Hotelera de Personal,19.43115,-99.195677,Restaurant,13065.0,,,31.0,"19.431417,-99.195774",19.431417,-99.195774,19.43115
430,24,3,Maki Maki,19.43123,-99.196032,Japanese Restaurant,13263.0,2.0,,34.0,"19.431417,-99.195774",19.431417,-99.195774,19.43123
431,24,3,Gala Polanco,19.431302,-99.195467,Bar,13003.0,,,34.0,"19.431417,-99.195774",19.431417,-99.195774,19.431302
432,24,3,Leavimex,19.431546,-99.196132,Restaurant,13065.0,,,40.0,"19.431417,-99.195774",19.431417,-99.195774,19.431546
433,24,3,La Cosa Nuestra,19.43123,-99.19611,Pizzeria,13064.0,,,40.0,"19.431417,-99.195774",19.431417,-99.195774,19.43123
434,24,3,Envy,19.431467,-99.195382,Night Club,10032.0,,,41.0,"19.431417,-99.195774",19.431417,-99.195774,19.431467
435,24,3,Pizza Hut,19.431686,-99.19548,Pizzeria,13064.0,,,42.0,"19.431417,-99.195774",19.431417,-99.195774,19.431686
436,24,3,Garabatos,19.431464,-99.196016,Restaurant,13065.0,2.0,8.0,44.0,"19.431417,-99.195774",19.431417,-99.195774,19.431464
437,24,3,Piaf,19.431233,-99.195476,Karaoke Bar,13015.0,2.0,,45.0,"19.431417,-99.195774",19.431417,-99.195774,19.431233
438,24,3,Catamundi,19.431082,-99.195686,Bistro,13027.0,3.0,8.9,47.0,"19.431417,-99.195774",19.431417,-99.195774,19.431082
439,24,3,Cambelche,19.431586,-99.19619,Restaurant,13065.0,2.0,,64.0,"19.431417,-99.195774",19.431417,-99.195774,19.431586
440,23,4,Carajillo - Masaryk,19.431156,-99.182086,Cocktail Bar,13009.0,3.0,6.6,13.0,"19.431033,-99.18222",19.431033,-99.18222,19.431156
441,23,4,Terraza Maxwell,19.431166,-99.182152,Restaurant,13065.0,2.0,,16.0,"19.431033,-99.18222",19.431033,-99.18222,19.431166
442,23,4,Japones,19.430936,-99.182084,Sushi Restaurant,13276.0,,,17.0,"19.431033,-99.18222",19.431033,-99.18222,19.430936
443,23,4,Subway,19.430922,-99.181959,Deli,13039.0,1.0,5.9,18.0,"19.431033,-99.18222",19.431033,-99.18222,19.430922
444,23,4,Rubaiyat,19.431141,-99.182057,Brazilian Restaurant,13079.0,3.0,8.1,23.0,"19.431033,-99.18222",19.431033,-99.18222,19.431141
445,23,4,Terraza Baby Grill,19.431164,-99.18188,Restaurant,13065.0,2.0,,38.0,"19.431033,-99.18222",19.431033,-99.18222,19.431164
446,23,4,Casa del Corredor,19.430774,-99.181955,Restaurant,13065.0,2.0,,39.0,"19.431033,-99.18222",19.431033,-99.18222,19.430774
447,23,4,Masaryk 18 Tacos & Beer,19.43147,-99.182204,Taco Restaurant,13306.0,1.0,6.3,41.0,"19.431033,-99.18222",19.431033,-99.18222,19.43147
448,23,4,Radio Trece,19.430978,-99.181825,Piano Bar,13017.0,,,41.0,"19.431033,-99.18222",19.431033,-99.18222,19.430978
449,23,4,Nopal Inn,19.431265,-99.181914,Restaurant,13065.0,,,41.0,"19.431033,-99.18222",19.431033,-99.18222,19.431265
450,23,4,T&B tacos y más,19.431428,-99.182229,Bistro,13027.0,,,43.0,"19.431033,-99.18222",19.431033,-99.18222,19.431428
451,23,4,Plaza del Taco,19.431448,-99.18216,Restaurant,13065.0,2.0,,46.0,"19.431033,-99.18222",19.431033,-99.18222,19.431448
452,13,2,Tacos de Guisado Seneca,19.430321,-99.203325,Taco Restaurant,13306.0,1.0,,17.0,"19.430515,-99.203331",19.430515,-99.203331,19.430321
453,13,2,El Templo del Taco,19.430556,-99.202914,Mexican Restaurant,13303.0,1.0,,48.0,"19.430515,-99.203331",19.430515,-99.203331,19.430556
454,22,5,Lynis,19.429653,-99.193339,Mexican Restaurant,13303.0,,,20.0,"19.42977,-99.19349",19.42977,-99.19349,19.429653
455,22,5,Mythos Estiatorio,19.429584,-99.193348,Gastropub,13057.0,,,25.0,"19.42977,-99.19349",19.42977,-99.19349,19.429584
456,22,5,Los de Ensenada,19.429901,-99.193239,Restaurant,13065.0,2.0,,30.0,"19.42977,-99.19349",19.42977,-99.19349,19.429901
457,27,0,Margaret,19.427762,-99.191799,Restaurant,13065.0,2.0,,28.0,"19.42783,-99.191539",19.42783,-99.191539,19.427762
458,27,0,La Choza Encantada,19.428125,-99.191701,Fast Food Restaurant,13145.0,,,36.0,"19.42783,-99.191539",19.42783,-99.191539,19.428125
459,27,0,Green salads,19.428138,-99.191725,Salad Restaurant,13332.0,1.0,,39.0,"19.42783,-99.191539",19.42783,-99.191539,19.428138
460,27,0,Cata Club Cava Palacio,19.427922,-99.191094,Wine Bar,13025.0,2.0,,44.0,"19.42783,-99.191539",19.42783,-99.191539,19.427922
461,27,0,Tacos Doña Tere,19.428243,-99.191611,Restaurant,13065.0,2.0,,46.0,"19.42783,-99.191539",19.42783,-99.191539,19.428243
462,52,11,Cantina numero 20,19.42684,-99.194023,Restaurant,13065.0,,,11.0,"19.426744,-99.193986",19.426744,-99.193986,19.42684
463,52,11,Bosque Gourmet,19.426781,-99.193565,Restaurant,13065.0,2.0,,44.0,"19.426744,-99.193986",19.426744,-99.193986,19.426781
464,52,11,Los Canarios,19.426934,-99.194364,Mexican Restaurant,13303.0,1.0,,44.0,"19.426744,-99.193986",19.426744,-99.193986,19.426934
465,52,11,Palm Polanco,19.427128,-99.193756,American Restaurant,13068.0,2.0,7.9,49.0,"19.426744,-99.193986",19.426744,-99.193986,19.427128
466,14,1,Chilla Kiles,19.434028,-99.180095,Mexican Restaurant,13303.0,1.0,,17.0,"19.434147,-99.179835",19.434147,-99.179835,19.434028
467,14,1,Quesadillas de Thiers,19.434125,-99.18002,Taco Restaurant,13306.0,1.0,,23.0,"19.434147,-99.179835",19.434147,-99.179835,19.434125
468,14,1,Mercadito,19.434298,-99.180028,Taco Restaurant,13306.0,1.0,,26.0,"19.434147,-99.179835",19.434147,-99.179835,19.434298
469,14,1,Hamburguesas y Hot Dogs,19.434125,-99.18002,Burger Joint,13031.0,1.0,,29.0,"19.434147,-99.179835",19.434147,-99.179835,19.434125
470,14,1,Tacos de carnitas,19.434453,-99.180167,Taco Restaurant,13306.0,1.0,,34.0,"19.434147,-99.179835",19.434147,-99.179835,19.434453
471,14,1,Mercado Kepler,19.434097,-99.180087,Mexican Restaurant,13303.0,1.0,,37.0,"19.434147,-99.179835",19.434147,-99.179835,19.434097
472,14,1,Cocteles y Fruta Tianguis de los Viernes,19.434418,-99.180086,Salad Restaurant,13332.0,1.0,,39.0,"19.434147,-99.179835",19.434147,-99.179835,19.434418
473,14,1,Tacos Deliciosos de Guisado,19.434496,-99.180089,Taco Restaurant,13306.0,1.0,,47.0,"19.434147,-99.179835",19.434147,-99.179835,19.434496
474,15,12,La Taquería de Mario,19.431971,-99.180775,Taco Restaurant,13306.0,1.0,,36.0,"19.432276,-99.18064",19.432276,-99.18064,19.431971
475,15,12,Tacos de Pollo el Emplumado,19.431858,-99.180705,Restaurant,13065.0,2.0,,46.0,"19.432276,-99.18064",19.432276,-99.18064,19.431858
476,23,4,Game Food by las Vegas,19.436055,-99.158101,Fast Food Restaurant,13145.0,1.0,,28.0,"19.436274,-99.158425",19.436274,-99.158425,19.436055
477,23,4,Antojitos CONS,19.436107,-99.1586,Mexican Restaurant,13303.0,1.0,7.4,30.0,"19.436274,-99.158425",19.436274,-99.158425,19.436107
478,23,4,Antojitos Chabela,19.436107,-99.1586,Mexican Restaurant,13303.0,1.0,7.1,30.0,"19.436274,-99.158425",19.436274,-99.158425,19.436107
479,23,4,Italianni's,19.43622,-99.158016,Italian Restaurant,13236.0,2.0,7.0,34.0,"19.436274,-99.158425",19.436274,-99.158425,19.43622
480,23,4,Foodtruck el Buen Burgués,19.4361,-99.158157,Burger Joint,13031.0,1.0,,34.0,"19.436274,-99.158425",19.436274,-99.158425,19.4361
481,23,4,Dissendium,19.436701,-99.15837,Theme Restaurant,13354.0,,,47.0,"19.436274,-99.158425",19.436274,-99.158425,19.436701
482,58,13,Restaurante Bar Marisquero,19.440845,-99.153102,Seafood Restaurant,13338.0,3.0,,16.0,"19.440985,-99.152935",19.440985,-99.152935,19.440845
483,58,13,Restaurant Bar Tijuana,19.440818,-99.153169,Mediterranean Restaurant,13302.0,2.0,8.4,17.0,"19.440985,-99.152935",19.440985,-99.152935,19.440818
484,58,13,El Marisquero,19.440779,-99.152927,Seafood Restaurant,13338.0,3.0,,22.0,"19.440985,-99.152935",19.440985,-99.152935,19.440779
485,58,13,Restaurante Edison,19.440859,-99.153227,Restaurant,13065.0,2.0,,26.0,"19.440985,-99.152935",19.440985,-99.152935,19.440859
486,58,13,Fonda Oaxaqueña,19.440831,-99.153294,Mexican Restaurant,13303.0,1.0,,33.0,"19.440985,-99.152935",19.440985,-99.152935,19.440831
487,25,10,"Tíbet, Recuedos de la Patria Perdida",19.442111,-99.151922,History Museum,10030.0,,,29.0,"19.442467,-99.151658",19.442467,-99.151658,19.442111
488,4,15,Tacos el Chalet,19.400863,-99.163534,Restaurant,13065.0,2.0,,22.0,"19.40071,-99.163831",19.40071,-99.163831,19.400863
489,4,15,La esquina saludable,19.400408,-99.164164,Salad Restaurant,13332.0,1.0,,54.0,"19.40071,-99.163831",19.40071,-99.163831,19.400408
490,16,23,La Flamita Ayuuk,19.401483,-99.15655,Taco Restaurant,13306.0,1.0,6.9,7.0,"19.4015,-99.156406",19.4015,-99.156406,19.401483
491,16,23,Tortillas de Harina,19.401414,-99.156559,Filipino Restaurant,13146.0,2.0,,7.0,"19.4015,-99.156406",19.4015,-99.156406,19.401414
492,16,23,Tacos Tony,19.401695,-99.156439,Taco Restaurant,13306.0,1.0,,21.0,"19.4015,-99.156406",19.4015,-99.156406,19.401695
493,16,23,"Taqueria ""El Perro Feliz""",19.40151,-99.156483,Taco Restaurant,13306.0,1.0,,23.0,"19.4015,-99.156406",19.4015,-99.156406,19.40151
494,16,23,Oasis II,19.401837,-99.156307,Restaurant,13065.0,2.0,5.7,38.0,"19.4015,-99.156406",19.4015,-99.156406,19.401837
495,16,23,Tacos de Canasta Kike,19.401871,-99.156261,Taco Restaurant,13306.0,1.0,,43.0,"19.4015,-99.156406",19.4015,-99.156406,19.401871
496,15,16,El Sazon de la Morena,19.39815,-99.15724,Mexican Restaurant,13303.0,1.0,6.3,30.0,"19.398532,-99.157308",19.398532,-99.157308,19.39815
497,12,7,Quesadillas de la Doña,19.398545,-99.160988,Mexican Restaurant,13303.0,1.0,,18.0,"19.398692,-99.161273",19.398692,-99.161273,19.398545
498,28,3,Fondita Dakota,19.397643,-99.172886,Restaurant,13065.0,2.0,,2.0,"19.397693,-99.172981",19.397693,-99.172981,19.397643
499,28,3,La Mesa 22,19.397779,-99.173185,Restaurant,13065.0,2.0,,12.0,"19.397693,-99.172981",19.397693,-99.172981,19.397779
500,28,3,La Iguana,19.397643,-99.172886,Deli,13039.0,1.0,,14.0,"19.397693,-99.172981",19.397693,-99.172981,19.397643
501,28,3,Il Giornio,19.397354,-99.173114,Italian Restaurant,13236.0,2.0,,24.0,"19.397693,-99.172981",19.397693,-99.172981,19.397354
502,28,3,La Casa de los Güeros,19.39782,-99.173243,Whisky Bar,13024.0,3.0,,25.0,"19.397693,-99.172981",19.397693,-99.172981,19.39782
503,8,11,Tacos Puente de la Morena,19.398693,-99.183515,Taco Restaurant,13306.0,1.0,,48.0,"19.398946,-99.183254",19.398946,-99.183254,19.398693
504,1,22,KFC,19.397309,-99.16476,Fast Food Restaurant,13145.0,1.0,5.2,17.0,"19.397373,-99.164598",19.397373,-99.164598,19.397309
505,1,22,Tacos Nice,19.397188,-99.164651,Taco Restaurant,13306.0,1.0,,21.0,"19.397373,-99.164598",19.397373,-99.164598,19.397188
506,1,22,La Casa del Buen Sazón,19.397583,-99.164724,Mexican Restaurant,13303.0,1.0,,29.0,"19.397373,-99.164598",19.397373,-99.164598,19.397583
507,1,22,El Libanes,19.397816,-99.16463,Eastern European Restaurant,13139.0,2.0,7.7,41.0,"19.397373,-99.164598",19.397373,-99.164598,19.397816
508,1,22,Pizza Hut,19.397201,-99.164394,Pizzeria,13064.0,1.0,5.8,57.0,"19.397373,-99.164598",19.397373,-99.164598,19.397201
509,1,22,Comedor AXA,19.397444,-99.165059,Mexican Restaurant,13303.0,1.0,,70.0,"19.397373,-99.164598",19.397373,-99.164598,19.397444
510,11,4,Triángulo de las Vergudas,19.396545,-99.160807,Deli,13039.0,1.0,,7.0,"19.396513,-99.160924",19.396513,-99.160924,19.396545
511,11,4,Súper Tacos de Guisado,19.396638,-99.161364,Taco Restaurant,13306.0,1.0,,48.0,"19.396513,-99.160924",19.396513,-99.160924,19.396638
512,26,13,El Castillo del Quijote,19.393647,-99.171572,Mexican Restaurant,13303.0,1.0,6.7,16.0,"19.393832,-99.171466",19.393832,-99.171466,19.393647
513,26,13,Antojitos Lupita,19.393936,-99.171344,Taco Restaurant,13306.0,1.0,,17.0,"19.393832,-99.171466",19.393832,-99.171466,19.393936
514,26,13,Tabe-ya,19.393752,-99.171292,Cantonese Restaurant,13102.0,,,20.0,"19.393832,-99.171466",19.393832,-99.171466,19.393752
515,26,13,Quesadillas Magdalena,19.393869,-99.171037,Mexican Restaurant,13303.0,1.0,,21.0,"19.393832,-99.171466",19.393832,-99.171466,19.393869
516,26,13,Restaurante Don Quijote,19.393679,-99.171344,Restaurant,13065.0,2.0,,21.0,"19.393832,-99.171466",19.393832,-99.171466,19.393679
517,26,13,Brazzero,19.393647,-99.171572,Restaurant,13065.0,2.0,,30.0,"19.393832,-99.171466",19.393832,-99.171466,19.393647
518,26,13,Tacos de Cortes los Explosiboss,19.393498,-99.171148,BBQ Joint,13026.0,2.0,8.2,39.0,"19.393832,-99.171466",19.393832,-99.171466,19.393498
519,26,13,Gorditas el Collarin,19.393608,-99.171155,Belgian Restaurant,13077.0,,,40.0,"19.393832,-99.171466",19.393832,-99.171466,19.393608
520,26,13,Moba's Café,19.393783,-99.171871,Café,13034.0,1.0,8.3,47.0,"19.393832,-99.171466",19.393832,-99.171466,19.393783
521,26,13,"Taqueria ""Soto""",19.393811,-99.171804,Taco Restaurant,13306.0,1.0,,47.0,"19.393832,-99.171466",19.393832,-99.171466,19.393811
522,26,13,Esquina Gourmet,19.393498,-99.171148,Fast Food Restaurant,13145.0,1.0,,47.0,"19.393832,-99.171466",19.393832,-99.171466,19.393498
523,17,10,Salon Mixtecas,19.395066,-99.17316,Hotel Bar,13013.0,3.0,,17.0,"19.394842,-99.173025",19.394842,-99.173025,19.395066
524,17,10,Bambata Loreto,19.394997,-99.173169,Dive Bar,13010.0,1.0,6.9,18.0,"19.394842,-99.173025",19.394842,-99.173025,19.394997
525,17,10,IHOP WTC,19.394626,-99.173281,Restaurant,13065.0,,,36.0,"19.394842,-99.173025",19.394842,-99.173025,19.394626
526,17,10,Paparrilla,19.394786,-99.173401,Restaurant,13065.0,2.0,,39.0,"19.394842,-99.173025",19.394842,-99.173025,19.394786
527,17,10,Sitio Cafe,19.395023,-99.173419,Coffee Shop,13035.0,1.0,7.6,43.0,"19.394842,-99.173025",19.394842,-99.173025,19.395023
528,17,10,P.F. Chang's China Bistro,19.394463,-99.173049,Chinese Restaurant,13099.0,2.0,8.5,49.0,"19.394842,-99.173025",19.394842,-99.173025,19.394463
529,25,10,Puerto Getaria,19.393903,-99.175655,Spanish Restaurant,13345.0,2.0,8.5,3.0,"19.393699,-99.175664",19.393699,-99.175664,19.393903
530,25,10,Don Tacho,19.393615,-99.175883,Mexican Restaurant,13303.0,1.0,,11.0,"19.393699,-99.175664",19.393699,-99.175664,19.393615
531,25,10,Tacos los Barriles,19.393585,-99.175719,Taco Restaurant,13306.0,1.0,,13.0,"19.393699,-99.175664",19.393699,-99.175664,19.393585
532,25,10,Fonda Don Tacho,19.393776,-99.175789,Mexican Restaurant,13303.0,1.0,,15.0,"19.393699,-99.175664",19.393699,-99.175664,19.393776
533,25,10,"Hamburguesas ""Hamburguesas""",19.393587,-99.17595,American Restaurant,13068.0,2.0,,25.0,"19.393699,-99.175664",19.393699,-99.175664,19.393587
534,25,10,"Tacos de Cochinita ""Los Barriles""",19.393546,-99.175892,Taco Restaurant,13306.0,1.0,,36.0,"19.393699,-99.175664",19.393699,-99.175664,19.393546
535,25,10,Salpav,19.393921,-99.175967,Restaurant,13065.0,,,40.0,"19.393699,-99.175664",19.393699,-99.175664,19.393921
536,25,10,Le Gourmet,19.394,-99.175579,French Restaurant,13148.0,3.0,6.9,44.0,"19.393699,-99.175664",19.393699,-99.175664,19.394
537,25,10,La Terraza World Trade Center,19.393454,-99.175277,Restaurant,13065.0,2.0,5.3,48.0,"19.393699,-99.175664",19.393699,-99.175664,19.393454
538,25,10,Corte y Norte,19.3936,-99.176075,BBQ Joint,13026.0,2.0,7.5,59.0,"19.393699,-99.175664",19.393699,-99.175664,19.3936
539,25,10,Heineken Bar,19.39348,-99.175267,Bar,13003.0,2.0,6.7,61.0,"19.393699,-99.175664",19.393699,-99.175664,19.39348
540,26,1,Don Tacho,19.393615,-99.175883,Mexican Restaurant,13303.0,1.0,,6.0,"19.393701,-99.175834",19.393701,-99.175834,19.393615
541,26,1,Fonda Don Tacho,19.393776,-99.175789,Mexican Restaurant,13303.0,1.0,,9.0,"19.393701,-99.175834",19.393701,-99.175834,19.393776
542,26,1,Tacos los Barriles,19.393585,-99.175719,Taco Restaurant,13306.0,1.0,,17.0,"19.393701,-99.175834",19.393701,-99.175834,19.393585
543,26,1,Puerto Getaria,19.393903,-99.175655,Spanish Restaurant,13345.0,2.0,8.5,18.0,"19.393701,-99.175834",19.393701,-99.175834,19.393903
544,26,1,"Hamburguesas ""Hamburguesas""",19.393587,-99.17595,American Restaurant,13068.0,2.0,,18.0,"19.393701,-99.175834",19.393701,-99.175834,19.393587
545,26,1,Salpav,19.393921,-99.175967,Restaurant,13065.0,,,28.0,"19.393701,-99.175834",19.393701,-99.175834,19.393921
546,26,1,"Tacos de Cochinita ""Los Barriles""",19.393546,-99.175892,Taco Restaurant,13306.0,1.0,,33.0,"19.393701,-99.175834",19.393701,-99.175834,19.393546
547,26,1,Corte y Norte,19.3936,-99.176075,BBQ Joint,13026.0,2.0,7.5,43.0,"19.393701,-99.175834",19.393701,-99.175834,19.3936
548,26,1,Filadelfia 109,19.393928,-99.176222,Bar,13003.0,2.0,,50.0,"19.393701,-99.175834",19.393701,-99.175834,19.393928
549,26,1,Le Gourmet,19.394,-99.175579,French Restaurant,13148.0,3.0,6.9,58.0,"19.393701,-99.175834",19.393701,-99.175834,19.394
550,21,6,Taqueria la Guadalupana,19.392606,-99.183805,Taco Restaurant,13306.0,,,7.0,"19.392634,-99.183737",19.392634,-99.183737,19.392606
551,21,6,Chapacuafish,19.392962,-99.183885,Seafood Restaurant,13338.0,3.0,7.6,21.0,"19.392634,-99.183737",19.392634,-99.183737,19.392962
552,21,6,Panaderia San Pedro,19.392525,-99.183689,Deli,13039.0,1.0,,24.0,"19.392634,-99.183737",19.392634,-99.183737,19.392525
553,21,6,Queen Burgers,19.392429,-99.184013,Burger Joint,13031.0,1.0,6.3,36.0,"19.392634,-99.183737",19.392634,-99.183737,19.392429
554,21,6,Pedatlon,19.392603,-99.183284,Speakeasy,13021.0,3.0,,47.0,"19.392634,-99.183737",19.392634,-99.183737,19.392603
555,17,9,Fisher‘S,19.391789,-99.173399,Restaurant,13065.0,2.0,,33.0,"19.391472,-99.1736",19.391472,-99.1736,19.391789
556,17,9,Sushi Roll,19.391487,-99.173502,Sushi Restaurant,13276.0,2.0,8.5,50.0,"19.391472,-99.1736",19.391472,-99.1736,19.391487
557,14,5,Frida,19.391014,-99.159441,Bistro,13027.0,,,32.0,"19.391323,-99.15936",19.391323,-99.15936,19.391014
558,14,5,Tacos Manolo narvarte poniente,19.391056,-99.159183,Restaurant,13065.0,,,34.0,"19.391323,-99.15936",19.391323,-99.15936,19.391056
559,14,5,Tacos Manolo,19.391056,-99.159183,Pastry Shop,13047.0,,,34.0,"19.391323,-99.15936",19.391323,-99.15936,19.391056
560,12,3,China Inn Napoles,19.388659,-99.177672,Chinese Restaurant,13099.0,1.0,5.8,18.0,"19.38885,-99.17772",19.38885,-99.17772,19.388659
561,12,3,Jardin China,19.389139,-99.177609,Asian Restaurant,13072.0,2.0,,20.0,"19.38885,-99.17772",19.38885,-99.17772,19.389139
562,12,3,Giancarlo's Pizza,19.388836,-99.178028,Italian Restaurant,13236.0,2.0,7.0,21.0,"19.38885,-99.17772",19.38885,-99.17772,19.388836
563,12,3,"Nonsolo, Nápoles",19.388659,-99.177672,Italian Restaurant,13236.0,,,21.0,"19.38885,-99.17772",19.38885,-99.17772,19.388659
